simulation,wins,losses,actual_win_rate,final_capital,total_return,max_drawdown,max_losing_streak,profitable
906,409,391,0.51125,7984.581074695306,-0.2015418925304694,-0.3677025225871011,8,False
907,415,385,0.51875,9234.766528903157,-0.07652334710968423,-0.2301859309973081,7,False
908,407,393,0.50875,7606.6635365646625,-0.2393336463435337,-0.33393546015294784,10,False
909,392,408,0.49,5287.613999734195,-0.47123860002658047,-0.5508045004426563,7,False
910,421,379,0.52625,10680.699719315502,0.06806997193155029,-0.23008133268459086,8,True
911,393,407,0.49125,5417.372614067916,-0.4582627385932083,-0.640303777943728,8,False
912,398,402,0.4975,6115.521944821441,-0.38844780551785585,-0.458347843947563,9,False
913,434,366,0.5425,14637.814521732354,0.4637814521732355,-0.1846973893932331,6,True
914,383,417,0.47875,4251.077926042116,-0.5748922073957884,-0.6389097906412384,10,False
915,419,381,0.52375,10175.172415418714,0.017517241541871398,-0.3486376464431563,7,True
916,426,374,0.5325,12057.146180032643,0.2057146180032643,-0.24508165961936623,8,True
917,436,364,0.545,15365.056735230273,0.5365056735230274,-0.1971395960337169,9,True
918,420,380,0.525,10424.872237171527,0.042487223717152744,-0.29310837026369796,8,True
919,392,408,0.49,5287.613999734185,-0.47123860002658147,-0.5243805566766889,9,False
920,419,381,0.52375,10175.172415418718,0.017517241541871842,-0.3415959907999906,9,True
921,388,412,0.485,4798.92416451951,-0.5201075835480491,-0.629328488761415,6,False
922,419,381,0.52375,10175.17241541871,0.017517241541870954,-0.3382595374368237,8,True
923,412,388,0.515,8586.951848933904,-0.14130481510660953,-0.4083768386567712,8,False
924,416,384,0.52,9461.388689398607,-0.05386113106013923,-0.34232520909686137,9,False
925,402,398,0.5025,6738.285153617832,-0.32617148463821677,-0.37387904537043737,7,False
